source_id,ref_epoch,ra,dec,parallax,pmra,pmdec,radial_velocity,radial_velocity_error,phot_g_mean_mag,bp_rp,ruwe,astrometric_params_solved,ra_error,dec_error,parallax_error,pmra_error,pmdec_error
145727729255780736,2016.0,66.57745017375387,22.813375430212513,21.748573788189415,107.9496006092343,-46.1191144632254,,,4.228601,0.40032077,2.5510583,95,0.14564918,0.078901805,0.16727245,0.20339087,0.14248051
145788339833322368,2016.0,65.9340659428369,22.964737461692984,2.5035593351196495,-0.27336464864638144,-13.71144499770264,9.129107,0.14273714,5.944792,2.4226995,1.0442321,31,0.023008991,0.013272609,0.025340328,0.035297394,0.02329148
146100115802055168,2016.0,66.82270498473629,22.9962662935208,7.939005424530947,-1.4087757192410628,-13.721556903589875,,,5.497208,-0.122467995,1.097792,31,0.07741462,0.03982391,0.09307628,0.10610004,0.07165071
146483849657244928,2016.0,70.56126220749623,22.956827136792597,8.231040238855318,3.180730015540773,-17.027558847112942,,,4.3216267,-0.16695881,2.7861123,95,0.38124275,0.17377564,0.40488043,0.57850325,0.32678577
146740207663868032,2016.0,69.12192707014619,23.34062116551096,22.947891569430304,96.97464907710922,-49.08577114079784,,,5.919667,0.53674936,3.4349778,31,0.10725682,0.06015155,0.12339541,0.16374366,0.10585839
149796330297236992,2016.0,63.85052509172791,24.07846691202656,1.7995961192535912,1.7039628337332267,-2.6587738247785966,,,5.8245974,3.540429,0.8919876,31,0.042026978,0.021970015,0.048191413,0.06288635,0.039044507
150461092453366528,2016.0,65.64570136111908,25.629240264642128,11.20291843000416,20.801575791743982,-17.03892865294308,22.681028,0.82134485,5.375551,-0.038326263,1.1201603,31,0.08060682,0.038924046,0.08702147,0.09751549,0.07155458
152375376557185152,2016.0,65.08826068541218,27.35040948810144,11.446215965148674,-27.92262942586875,-77.13382721411446,1.6191546,0.11763575,4.5994477,1.340339,1.5144532,95,0.09158531,0.048132632,0.088379696,0.13893913,0.087911636
154868690970232576,2016.0,73.19654537768743,27.89733865437767,8.495356634690754,44.66256858517135,-34.01454176754297,22.884176,0.37979865,5.8804245,0.50990343,0.8976186,31,0.03110053,0.014153646,0.035281084,0.048155554,0.026465546
156157696556719616,2016.0,77.90967095770287,29.90347020028328,3.1106844438221026,7.894531338575916,-21.035832358293373,18.880972,2.7420015,5.399586,2.3829656,2.9571898,31,0.1173551,0.066513345,0.155307,0.18337895,0.10817901
157092247079651456,2016.0,76.06074721104441,30.49450671603564,4.568974509470986,8.692175636103125,-17.125121084339288,20.91566,0.11820965,5.7911344,1.3816652,1.146167,31,0.024187203,0.011234444,0.030506255,0.031655505,0.02132636
157860462109271808,2016.0,70.33252610996236,28.614857770503317,10.312105908060493,36.892833891498256,-29.394322452669172,29.7503,0.3430862,5.728745,0.002172947,0.84145904,31,0.09700884,0.055961665,0.10776739,0.12139059,0.090048455
158774706027453056,2016.0,68.65830879807767,28.961055396322497,7.185619352744408,1.082828267874698,-21.408113533713426,,,5.865571,-0.050920486,0.77545273,31,0.045656677,0.026206153,0.052028086,0.08994095,0.053374313
160242622770291328,2016.0,72.30362062490293,31.436915178765656,13.9458542829284,17.39459034481469,-103.32044458149055,22.489286,0.1250736,5.2369246,1.3069959,1.1039171,31,0.07678104,0.0344917,0.08285273,0.12336103,0.06645015
160886283751041408,2016.0,74.24843702624405,33.16601472318802,7.249065034494049,3.8169754472223425,-17.786274545345467,,,2.1975422,1.4451852,2.525028,95,0.29358545,0.1517296,0.3818946,0.32565704,0.23812953
161175622809301120,2016.0,72.32959776912293,32.588038265780554,9.84825427542553,18.45933104599235,-34.638291138061604,67.01474,11.053246,5.792547,0.33516216,1.0002128,31,0.043186843,0.018355308,0.04822379,0.05985775,0.04038544
162405533940990080,2016.0,62.70759999422974,26.4807985544509,15.419902194552062,-30.91903250283457,-35.104916002992354,17.433187,0.6358476,5.2940264,0.48437214,1.1432191,31,0.07094615,0.040622946,0.08631917,0.12312519,0.0722175
163841083812606592,2016.0,61.651825232975455,27.599669853400158,8.066685473005478,21.153451891258065,-51.79234509854237,,,5.1445436,-0.14939642,1.1810279,31,0.079284005,0.051166113,0.106269896,0.13885765,0.06751932
164262059326729088,2016.0,61.7514381847838,29.00134411387584,35.93194258198941,-91.66088401067995,8.095730702510371,8.596618,0.19176035,5.1164393,0.48911095,1.069959,31,0.07482329,0.04596634,0.10554108,0.10028714,0.06963781
166534337543253120,2016.0,65.04143879504805,31.953118041361908,5.577383654906032,-1.638972302393424,-12.973047839581128,-18.251549,0.13143794,5.4243217,2.03787,0.980377,31,0.03703937,0.02279821,0.041308906,0.05046291,0.034935437
168726523212358272,2016.0,58.53304404662457,31.88359461391294,3.855550617532855,7.27424808859301,-9.14135670813523,,,2.8219895,0.35094476,2.690974,95,0.2998981,0.21848732,0.41687024,0.4150303,0.31014562
